SERIES,DESCRIPTION
IUDBEDR,Official Bank Rate
IUDSOIA,Daily Sterling overnight index average (SONIA) lending rate
XUDLDS1,Forward exchange rate - 1 month - US$ into Sterling
XUDLERS,Spot exchange rate - Euro into Sterling
XUDLUSS,Spot exchange rate - US $ into Sterling

DATE,IUDBEDR,IUDSOIA,XUDLDS1,XUDLERS,XUDLUSS
03 Oct 2001,4.75,5.714,1.4743,1.604,1.4767
04 Oct 2001,4.5,5.2735,1.4746,1.6173,1.4771
05 Oct 2001,4.5,5.2079,1.4786,1.6121,1.481
08 Oct 2001,4.5,5.1241,1.4716,1.6045,1.4743
09 Oct 2001,4.5,4.4425,1.4642,1.5974,1.4667
10 Oct 2001,4.5,4.4661,1.4481,1.5915,1.4505
11 Oct 2001,4.5,4.6633,1.4411,1.6022,1.4434
12 Oct 2001,4.5,4.7627,1.4481,1.6013,1.4503
15 Oct 2001,4.5,4.9315,1.4445,1.5944,1.4472
16 Oct 2001,4.5,4.4424,1.445,1.5924,1.4474
17 Oct 2001,4.5,3.8468,1.4489,1.6006,1.4512
18 Oct 2001,4.5,3.7583,1.442,1.6,1.4445
19 Oct 2001,4.5,4.1135,1.4359,1.6031,1.4384
22 Oct 2001,4.5,4.2741,1.4248,1.6014,1.4276
23 Oct 2001,4.5,4.8113,1.4186,1.5996,1.4213
24 Oct 2001,4.5,4.289,1.4209,1.5951,1.4233
25 Oct 2001,4.5,3.9413,1.4273,1.5954,1.4298
26 Oct 2001,4.5,4.0232,1.4304,1.6058,1.4329
29 Oct 2001,4.5,4.4422,1.4491,1.6052,1.4516
30 Oct 2001,4.5,4.1483,1.454,1.6028,1.4565
31 Oct 2001,4.5,3.8263,1.4518,1.6144,1.4541
01 Nov 2001,4.5,3.7886,1.4601,1.6139,1.4624
02 Nov 2001,4.5,3.8964,1.4609,1.619,1.4633
05 Nov 2001,4.5,3.9327,1.4547,1.6249,1.4571
06 Nov 2001,4.5,3.6927,1.4564,1.6267,1.4588
07 Nov 2001,4.5,3.7164,1.4622,1.628,1.4646
08 Nov 2001,4,3.4725,1.453,1.631,1.4552
09 Nov 2001,4,3.3108,1.4558,1.6313,1.4579
12 Nov 2001,4,3.519,1.4553,1.6272,1.4575
13 Nov 2001,4,3.4853,1.4407,1.6362,1.443
14 Nov 2001,4,3.3422,1.4404,1.6324,1.4426
15 Nov 2001,4,3.3498,1.4297,1.6253,1.4318
16 Nov 2001,4,4.2019,1.427,1.6141,1.4292
19 Nov 2001,4,4.4105,1.412,1.6087,1.414
20 Nov 2001,4,3.7482,1.4171,1.6054,1.4172
21 Nov 2001,4,3.3236,1.413,1.6133,1.4132
22 Nov 2001,4,3.2617,1.4129,1.6073,1.413
23 Nov 2001,4,3.2477,1.4081,1.6065,1.4083
26 Nov 2001,4,3.24,1.4121,1.6061,1.4122
27 Nov 2001,4,3.2452,1.4135,1.6039,1.4136
28 Nov 2001,4,3.2535,1.4236,1.6069,1.4239
29 Nov 2001,4,3.425,1.4227,1.6044,1.4225
30 Nov 2001,4,3.8098,1.4258,1.5926,1.4259
03 Dec 2001,4,4.5598,1.4209,1.5951,1.4211
04 Dec 2001,4,4.4775,1.4218,1.5951,1.4221
05 Dec 2001,4,4.402,1.4173,1.596,1.4174
06 Dec 2001,4,4.622,1.4252,1.5989,1.4253
07 Dec 2001,4,3.9381,1.4313,1.6069,1.4314
10 Dec 2001,4,3.8256,1.4342,1.6145,1.4345
11 Dec 2001,4,3.8211,1.4349,1.6147,1.4351
12 Dec 2001,4,4.0402,1.4427,1.6145,1.4453
13 Dec 2001,4,4.5631,1.444,1.6116,1.4465
14 Dec 2001,4,4.3541,1.449,1.6079,1.4516
17 Dec 2001,4,4.6301,1.455,1.6111,1.4577
18 Dec 2001,4,4.8693,1.4545,1.6161,1.4571
19 Dec 2001,4,5.0538,1.447,1.6139,1.4497
20 Dec 2001,4,5.116,1.4448,1.6133,1.4474
21 Dec 2001,4,5.1081,1.4362,1.6224,1.4388
24 Dec 2001,4,5.0272,1.4367,1.6393,1.4393
27 Dec 2001,4,4.9554,1.4507,1.6393,1.4533
28 Dec 2001,4,4.7891,1.4455,1.6421,1.4482
31 Dec 2001,4,4.9451,1.4528,1.6348,1.4556
02 Jan 2002,4,3.8886,1.4438,1.5998,1.4463
03 Jan 2002,4,3.4382,1.4392,1.6014,1.4418
04 Jan 2002,4,3.3647,1.4388,1.6113,1.4413
07 Jan 2002,4,3.7123,1.4355,1.6117,1.4382
08 Jan 2002,4,3.8936,1.439,1.6188,1.4418
09 Jan 2002,4,3.9219,1.4369,1.6197,1.4395
10 Jan 2002,4,3.5444,1.4425,1.6176,1.4451
11 Jan 2002,4,3.3093,1.4405,1.6203,1.4432
14 Jan 2002,4,3.6768,1.4462,1.6201,1.4493
15 Jan 2002,4,4.0997,1.4413,1.6205,1.4443
16 Jan 2002,4,3.8075,1.4356,1.6282,1.4384
17 Jan 2002,4,4.4086,1.4343,1.6317,1.437
18 Jan 2002,4,4.0987,1.4331,1.6248,1.4358
21 Jan 2002,4,4.1707,1.4334,1.626,1.4362
22 Jan 2002,4,4.4332,1.4256,1.6188,1.4284
23 Jan 2002,4,3.8148,1.4231,1.6125,1.4255
24 Jan 2002,4,3.2657,1.4199,1.6196,1.4225
25 Jan 2002,4,3.2383,1.4074,1.631,1.4098
28 Jan 2002,4,3.3565,1.4068,1.6356,1.4092
29 Jan 2002,4,3.2911,1.4084,1.6369,1.4106
30 Jan 2002,4,3.9811,1.4112,1.6396,1.4134
31 Jan 2002,4,4.1909,1.4113,1.6416,1.4134
01 Feb 2002,4,4.2853,1.4115,1.642,1.4138
04 Feb 2002,4,3.7573,1.4145,1.6347,1.4168
05 Feb 2002,4,4.4308,1.4156,1.6329,1.4178
06 Feb 2002,4,4.5028,1.4121,1.6273,1.4144
07 Feb 2002,4,3.462,1.4096,1.6233,1.4118
08 Feb 2002,4,3.343,1.4146,1.6238,1.4168
11 Feb 2002,4,4.8021,1.4193,1.6195,1.4215
12 Feb 2002,4,4.5896,1.4283,1.6325,1.4304
13 Feb 2002,4,3.4342,1.4294,1.6412,1.4316
14 Feb 2002,4,3.2407,1.4261,1.6416,1.4284
15 Feb 2002,4,3.2525,1.4305,1.6405,1.4327
18 Feb 2002,4,3.524,1.4268,1.6416,1.429
19 Feb 2002,4,4.4487,1.4267,1.6356,1.429
20 Feb 2002,4,3.7428,1.4254,1.6378,1.4278
21 Feb 2002,4,4.2985,1.4226,1.6365,1.4249
22 Feb 2002,4,4.5535,1.4278,1.6306,1.43
25 Feb 2002,4,4.8498,1.4257,1.6384,1.428
26 Feb 2002,4,4.7941,1.4236,1.6412,1.4259
27 Feb 2002,4,3.8203,1.4143,1.6397,1.4168
28 Feb 2002,4,4.0151,1.4117,1.635,1.4142
01 Mar 2002,4,4.0288,1.4159,1.6389,1.4184
04 Mar 2002,4,4.8667,1.419,1.6351,1.4217
05 Mar 2002,4,4.8627,1.4179,1.6349,1.4205
06 Mar 2002,4,3.8875,1.4193,1.6252,1.4219
07 Mar 2002,4,3.4683,1.4226,1.6185,1.4251
08 Mar 2002,4,3.6363,1.4199,1.6236,1.4225
11 Mar 2002,4,4.301,1.4191,1.6226,1.4219
12 Mar 2002,4,3.6926,1.4084,1.6159,1.411
13 Mar 2002,4,3.6212,1.4106,1.6133,1.413
14 Mar 2002,4,3.4308,1.4185,1.6106,1.4211
15 Mar 2002,4,4.0114,1.4227,1.6127,1.4253
18 Mar 2002,4,3.9175,1.422,1.6166,1.4247
19 Mar 2002,4,4.1204,1.4217,1.6132,1.4245
20 Mar 2002,4,4.3894,1.4232,1.6115,1.4257
21 Mar 2002,4,4.3286,1.4238,1.617,1.4263
22 Mar 2002,4,4.6453,1.4241,1.6228,1.4267
25 Mar 2002,4,4.9108,1.4231,1.626,1.4257
26 Mar 2002,4,4.1104,1.4244,1.6276,1.4269
27 Mar 2002,4,3.3604,1.4198,1.6298,1.4223
28 Mar 2002,4,3.2728,1.4215,1.6324,1.4241
02 Apr 2002,4,3.4549,1.438,1.6346,1.4407
03 Apr 2002,4,3.6757,1.4343,1.6317,1.437
04 Apr 2002,4,4.3766,1.4351,1.6292,1.4376
05 Apr 2002,4,3.348,1.4328,1.633,1.4353
08 Apr 2002,4,3.3176,1.4303,1.6378,1.4329
09 Apr 2002,4,4.5336,1.4294,1.634,1.432
10 Apr 2002,4,3.2732,1.4335,1.6334,1.436
11 Apr 2002,4,3.2225,1.4364,1.6288,1.4388
12 Apr 2002,4,3.2134,1.4344,1.633,1.4368
15 Apr 2002,4,3.3999,1.4354,1.6321,1.4378
16 Apr 2002,4,3.4473,1.4367,1.6301,1.4393
17 Apr 2002,4,3.5122,1.4401,1.6249,1.4426
18 Apr 2002,4,3.3866,1.4448,1.6254,1.4474
19 Apr 2002,4,3.3816,1.4445,1.6278,1.447
22 Apr 2002,4,3.6764,1.4472,1.6311,1.4497
23 Apr 2002,4,3.5653,1.4458,1.6289,1.4486
24 Apr 2002,4,3.5067,1.4461,1.6243,1.4489
25 Apr 2002,4,4.5266,1.4523,1.6194,1.455
26 Apr 2002,4,4.3084,1.4518,1.6187,1.4543
29 Apr 2002,4,4.7897,1.4542,1.6165,1.4571
30 Apr 2002,4,4.8749,1.4546,1.617,1.4573
01 May 2002,4,3.4444,1.4594,1.6137,1.462
02 May 2002,4,3.4509,1.4608,1.6212,1.4635
03 May 2002,4,3.4156,1.4652,1.6082,1.468
07 May 2002,4,3.3905,1.4618,1.605,1.4646
08 May 2002,4,3.3663,1.4562,1.6057,1.4588
09 May 2002,4,3.735,1.4548,1.6045,1.4573
10 May 2002,4,3.5691,1.4583,1.6004,1.4609
13 May 2002,4,3.5213,1.457,1.6025,1.4596
14 May 2002,4,3.9569,1.445,1.6058,1.4476
15 May 2002,4,3.5001,1.4529,1.6052,1.4556
16 May 2002,4,3.9325,1.4527,1.6011,1.4554
17 May 2002,4,4.2572,1.4582,1.5859,1.4607
20 May 2002,4,4.4654,1.456,1.5835,1.4588
21 May 2002,4,3.4925,1.4534,1.5858,1.456
22 May 2002,4,3.4169,1.456,1.5738,1.4586
23 May 2002,4,3.3937,1.4498,1.5769,1.4524
24 May 2002,4,4.3432,1.4547,1.5793,1.4573
27 May 2002,4,4.9043,1.4544,1.5841,1.4569
28 May 2002,4,4.9337,1.4601,1.5741,1.4624
29 May 2002,4,4.9213,1.4576,1.5664,1.4599
30 May 2002,4,4.9915,1.4622,1.5625,1.4648
31 May 2002,4,3.998,1.4606,1.5661,1.4633
05 Jun 2002,4,4.0829,1.4527,1.552,1.4554
06 Jun 2002,4,4.2296,1.4563,1.5438,1.4588
07 Jun 2002,4,3.3263,1.458,1.5453,1.4605
10 Jun 2002,4,3.2978,1.4584,1.5469,1.4607
11 Jun 2002,4,3.2358,1.4626,1.5546,1.4652
12 Jun 2002,4,3.2326,1.4685,1.5543,1.471
13 Jun 2002,4,3.2545,1.4703,1.5574,1.4728
14 Jun 2002,4,3.2115,1.475,1.5579,1.4775
17 Jun 2002,4,3.2792,1.4753,1.5667,1.478
18 Jun 2002,4,3.5762,1.4838,1.5676,1.4865
19 Jun 2002,4,3.9254,1.4872,1.5594,1.4899
20 Jun 2002,4,4.298,1.497,1.5548,1.4995
21 Jun 2002,4,3.3933,1.4969,1.5475,1.4995
24 Jun 2002,4,3.5531,1.502,1.5384,1.5044
25 Jun 2002,4,3.2795,1.4972,1.5461,1.4999
26 Jun 2002,4,3.2611,1.5234,1.5415,1.5263
27 Jun 2002,4,3.258,1.5198,1.5478,1.5225
28 Jun 2002,4,3.3156,1.5231,1.545,1.5258
01 Jul 2002,4,3.9204,1.5264,1.5487,1.5293
02 Jul 2002,4,4.4537,1.5286,1.5533,1.5314
03 Jul 2002,4,4.6937,1.5236,1.5565,1.5263
04 Jul 2002,4,4.0309,1.5217,1.5566,1.5244
05 Jul 2002,4,3.2672,1.5187,1.5629,1.5214
08 Jul 2002,4,4.6384,1.5318,1.5554,1.5347
09 Jul 2002,4,3.9004,1.5445,1.5581,1.5473
10 Jul 2002,4,3.2653,1.5437,1.5661,1.5463
11 Jul 2002,4,3.2522,1.5471,1.5661,1.5497
12 Jul 2002,4,3.2605,1.5476,1.5669,1.5501
15 Jul 2002,4,3.7929,1.5627,1.5557,1.5654
16 Jul 2002,4,4.2852,1.5687,1.5549,1.5716
17 Jul 2002,4,3.3716,1.564,1.5551,1.5667
18 Jul 2002,4,3.3199,1.5671,1.5575,1.5699
19 Jul 2002,4,3.7599,1.5747,1.5546,1.5773
22 Jul 2002,4,3.8084,1.5714,1.5638,1.5743
23 Jul 2002,4,3.5574,1.561,1.5765,1.5637
24 Jul 2002,4,3.5266,1.5701,1.5837,1.5728
25 Jul 2002,4,3.5338,1.5743,1.5747,1.577
26 Jul 2002,4,3.3886,1.5633,1.5839,1.5659
29 Jul 2002,4,4.36,1.5553,1.5937,1.5579
30 Jul 2002,4,4.6029,1.5687,1.5925,1.5716
31 Jul 2002,4,4.8134,1.5591,1.5935,1.5618
01 Aug 2002,4,4.7639,1.5542,1.5846,1.5569
02 Aug 2002,4,4.7881,1.5667,1.5935,1.5694
05 Aug 2002,4,4.7249,1.5636,1.5885,1.5664
06 Aug 2002,4,4.609,1.5355,1.5951,1.5382
07 Aug 2002,4,3.9336,1.5311,1.5804,1.5337
08 Aug 2002,4,3.8982,1.5285,1.5808,1.5312
09 Aug 2002,4,4.4506,1.5217,1.5677,1.5244
12 Aug 2002,4,3.7733,1.5277,1.5654,1.5307
13 Aug 2002,4,3.3736,1.5291,1.567,1.5321
14 Aug 2002,4,3.5045,1.5418,1.565,1.5446
15 Aug 2002,4,3.6334,1.5315,1.5664,1.5342
16 Aug 2002,4,3.3951,1.5347,1.5629,1.5375
19 Aug 2002,4,4.6734,1.5254,1.5658,1.5284
20 Aug 2002,4,4.0151,1.5229,1.5639,1.5258
21 Aug 2002,4,4.5851,1.5284,1.561,1.5312
22 Aug 2002,4,4.5485,1.521,1.5671,1.5237
23 Aug 2002,4,3.7797,1.5179,1.5635,1.5209
27 Aug 2002,4,4.1133,1.5277,1.5618,1.5305
28 Aug 2002,4,3.835,1.5341,1.5662,1.5368
29 Aug 2002,4,4.1634,1.5466,1.5743,1.5492
30 Aug 2002,4,4.3178,1.5444,1.5775,1.547
02 Sep 2002,4,4.488,1.5475,1.5753,1.5501
03 Sep 2002,4,3.7235,1.5607,1.5689,1.5635
04 Sep 2002,4,4.3735,1.5618,1.5744,1.5647
05 Sep 2002,4,4.5811,1.5639,1.5794,1.5667
06 Sep 2002,4,3.7508,1.5574,1.5838,1.5601
09 Sep 2002,4,4.521,1.5558,1.5877,1.5586
10 Sep 2002,4,4.5027,1.5499,1.5943,1.5528
11 Sep 2002,4,3.8864,1.545,1.5925,1.5477
12 Sep 2002,4,3.428,1.5519,1.5923,1.5545
13 Sep 2002,4,3.3966,1.5585,1.5954,1.561
16 Sep 2002,4,3.3965,1.5421,1.5891,1.5446
17 Sep 2002,4,3.6256,1.532,1.5836,1.5347
18 Sep 2002,4,4.0851,1.5466,1.5848,1.5492
19 Sep 2002,4,3.8864,1.5514,1.5818,1.554
20 Sep 2002,4,3.3018,1.5513,1.5806,1.554
23 Sep 2002,4,3.2697,1.557,1.5853,1.5596
24 Sep 2002,4,3.2729,1.5544,1.5877,1.5571
25 Sep 2002,4,4.5509,1.5584,1.5941,1.561
26 Sep 2002,4,4.5577,1.556,1.5959,1.5586
27 Sep 2002,4,3.3028,1.5493,1.5909,1.5521
30 Sep 2002,4,3.3924,1.5697,1.5908,1.5726
01 Oct 2002,4,3.2969,1.5667,1.5941,1.5696
02 Oct 2002,4,3.3256,1.5631,1.5903,1.5657
03 Oct 2002,4,3.3619,1.5671,1.5896,1.5699
04 Oct 2002,4,3.6971,1.5648,1.5958,1.5674
07 Oct 2002,4,3.9634,1.5641,1.5952,1.5672
08 Oct 2002,4,3.4691,1.5536,1.5908,1.5564
09 Oct 2002,4,3.533,1.5554,1.579,1.5581
10 Oct 2002,4,4.6415,1.5595,1.5858,1.5623
11 Oct 2002,4,4.3277,1.5579,1.5829,1.5605
14 Oct 2002,4,4.8538,1.5546,1.5779,1.5574
15 Oct 2002,4,4.8749,1.5522,1.5828,1.555
16 Oct 2002,4,4.8166,1.5506,1.5815,1.5533
17 Oct 2002,4,4.8782,1.5491,1.5959,1.5518
18 Oct 2002,4,4.0209,1.545,1.5928,1.5477
21 Oct 2002,4,4.871,1.5413,1.586,1.5442
22 Oct 2002,4,3.8505,1.544,1.5831,1.5468
23 Oct 2002,4,4.5032,1.5458,1.5864,1.5485
24 Oct 2002,4,4.6515,1.5444,1.5884,1.5473
25 Oct 2002,4,3.749,1.5522,1.5912,1.555
28 Oct 2002,4,3.7415,1.5515,1.5811,1.5542
29 Oct 2002,4,3.7176,1.5566,1.5824,1.5593
30 Oct 2002,4,4.4283,1.5546,1.5832,1.5574
31 Oct 2002,4,3.4606,1.5615,1.5798,1.5645
01 Nov 2002,4,3.2899,1.5615,1.5702,1.5645
04 Nov 2002,4,3.3026,1.5512,1.5613,1.554
05 Nov 2002,4,3.2458,1.5592,1.5616,1.5623
06 Nov 2002,4,3.2338,1.5563,1.5635,1.5593
07 Nov 2002,4,3.1871,1.5766,1.5673,1.5798
08 Nov 2002,4,4.1968,1.5859,1.5695,1.5893
11 Nov 2002,4,4.5457,1.585,1.5716,1.5883
12 Nov 2002,4,3.5527,1.5841,1.5717,1.5876
13 Nov 2002,4,3.7219,1.5833,1.5732,1.5868
14 Nov 2002,4,4.0969,1.5773,1.5739,1.5805
15 Nov 2002,4,3.3345,1.5756,1.5685,1.5788
18 Nov 2002,4,4.7834,1.578,1.5678,1.5813
19 Nov 2002,4,3.7446,1.5858,1.5706,1.5893
20 Nov 2002,4,3.2715,1.5724,1.57,1.5758
21 Nov 2002,4,3.2722,1.5751,1.5777,1.5785
22 Nov 2002,4,3.2751,1.5781,1.5828,1.5815
25 Nov 2002,4,3.3158,1.5629,1.5784,1.5662
26 Nov 2002,4,3.2981,1.5576,1.5724,1.561
27 Nov 2002,4,3.6599,1.5405,1.56,1.5439
28 Nov 2002,4,3.9261,1.5496,1.5607,1.5528
29 Nov 2002,4,4.4397,1.5527,1.5642,1.5559
02 Dec 2002,4,4.8725,1.5516,1.5645,1.5552
03 Dec 2002,4,3.9832,1.5638,1.5712,1.5672
04 Dec 2002,4,4.5919,1.5684,1.5716,1.5716
05 Dec 2002,4,4.8072,1.5673,1.5698,1.5706
06 Dec 2002,4,4.6956,1.5715,1.5622,1.5748
09 Dec 2002,4,4.9011,1.5727,1.5649,1.5763
10 Dec 2002,4,4.0637,1.5681,1.5571,1.5716
11 Dec 2002,4,3.2831,1.5725,1.5626,1.5758
12 Dec 2002,4,3.3876,1.5741,1.5531,1.5775
13 Dec 2002,4,3.3078,1.5861,1.5554,1.5896
16 Dec 2002,4,4.5313,1.5844,1.5576,1.5881
17 Dec 2002,4,4.4428,1.5947,1.5525,1.5982
18 Dec 2002,4,4.7895,1.5972,1.5585,1.6008
19 Dec 2002,4,4.6905,1.5981,1.5617,1.6015
20 Dec 2002,4,4.5162,1.6,1.5616,1.6036
23 Dec 2002,4,4.9379,1.589,1.551,1.5926
24 Dec 2002,4,4.4865,1.593,1.5487,1.5964
27 Dec 2002,4,3.9531,1.598,1.5392,1.6015
30 Dec 2002,4,4.8405,1.6005,1.5346,1.6041
31 Dec 2002,4,4.824,1.6061,1.5342,1.6095
02 Jan 2003,4,4.7694,1.5942,1.5405,1.5977
03 Jan 2003,4,3.9901,1.5992,1.5389,1.6028
06 Jan 2003,4,4.4295,1.6072,1.5372,1.6108
07 Jan 2003,4,4.7026,1.6031,1.5403,1.6067
08 Jan 2003,4,3.8006,1.5961,1.5397,1.5995
09 Jan 2003,4,4.1469,1.6029,1.5329,1.6064
10 Jan 2003,4,4.1019,1.6045,1.5269,1.608
13 Jan 2003,4,3.6876,1.6015,1.5213,1.6054
14 Jan 2003,4,4.2088,1.606,1.52,1.6098
15 Jan 2003,4,3.8772,1.6013,1.5158,1.6049
16 Jan 2003,4,3.4931,1.6029,1.519,1.6064
17 Jan 2003,4,3.372,1.6143,1.5182,1.6179
20 Jan 2003,4,3.3835,1.6045,1.5071,1.6082
21 Jan 2003,4,3.4032,1.6058,1.5073,1.6095
22 Jan 2003,4,3.9111,1.61,1.5073,1.6134
23 Jan 2003,4,3.413,1.6194,1.5087,1.6231
24 Jan 2003,4,3.3596,1.627,1.5079,1.6305
27 Jan 2003,4,3.2985,1.6294,1.5085,1.6329
28 Jan 2003,4,3.3237,1.6364,1.5132,1.6396
29 Jan 2003,4,3.3254,1.644,1.5157,1.6472
30 Jan 2003,4,3.5324,1.6437,1.5318,1.6469
31 Jan 2003,4,4.1671,1.6404,1.5312,1.6437
03 Feb 2003,4,4.763,1.6358,1.5271,1.6391
04 Feb 2003,4,3.7844,1.6438,1.5152,1.6469
05 Feb 2003,4,3.4226,1.6425,1.5196,1.6458
06 Feb 2003,3.75,3.4213,1.6365,1.5137,1.6396
07 Feb 2003,3.75,3.3472,1.629,1.5086,1.6321
10 Feb 2003,3.75,4.4122,1.6262,1.5125,1.6292
11 Feb 2003,3.75,4.5449,1.6144,1.5098,1.6173
12 Feb 2003,3.75,4.3637,1.6135,1.5054,1.6163
13 Feb 2003,3.75,3.3922,1.6187,1.4973,1.6215
14 Feb 2003,3.75,3.2942,1.6103,1.4946,1.6132
17 Feb 2003,3.75,3.542,1.5974,1.4908,1.6003
18 Feb 2003,3.75,3.2467,1.5892,1.4899,1.5921
19 Feb 2003,3.75,3.1086,1.5922,1.4848,1.5949
20 Feb 2003,3.75,3.5975,1.5912,1.4733,1.5941
21 Feb 2003,3.75,3.5644,1.5894,1.4731,1.5924
24 Feb 2003,3.75,4.0172,1.5828,1.4725,1.5855
25 Feb 2003,3.75,3.2192,1.5692,1.4622,1.5721
26 Feb 2003,3.75,4.1858,1.5797,1.4668,1.5828
27 Feb 2003,3.75,3.8172,1.5757,1.4687,1.5788
28 Feb 2003,3.75,3.4409,1.572,1.4613,1.5751
03 Mar 2003,3.75,4.1854,1.5773,1.4572,1.5805
04 Mar 2003,3.75,3.9708,1.5785,1.4503,1.5818
05 Mar 2003,3.75,4.4249,1.5976,1.4583,1.6008
06 Mar 2003,3.75,4.1882,1.5993,1.4595,1.6026
07 Mar 2003,3.75,4.1375,1.6016,1.4532,1.6049
10 Mar 2003,3.75,4.5668,1.596,1.4467,1.5995
11 Mar 2003,3.75,4.602,1.6028,1.4529,1.6062
12 Mar 2003,3.75,4.6657,1.6089,1.4628,1.6121
13 Mar 2003,3.75,3.6683,1.6035,1.4759,1.6067
14 Mar 2003,3.75,3.1739,1.5829,1.4737,1.5865
17 Mar 2003,3.75,4.5224,1.5735,1.4748,1.577
18 Mar 2003,3.75,3.5586,1.5601,1.4705,1.5635
19 Mar 2003,3.75,3.4212,1.5601,1.4763,1.5632
20 Mar 2003,3.75,3.1187,1.5622,1.4739,1.5652
21 Mar 2003,3.75,3.099,1.5604,1.4828,1.5635
24 Mar 2003,3.75,3.1247,1.5725,1.4781,1.5758
25 Mar 2003,3.75,4.049,1.5688,1.4704,1.5721
26 Mar 2003,3.75,4.1353,1.5706,1.474,1.5738
27 Mar 2003,3.75,3.6574,1.5682,1.4658,1.5711
28 Mar 2003,3.75,3.5685,1.5649,1.4581,1.5679
31 Mar 2003,3.75,4.4736,1.5776,1.4484,1.5805
01 Apr 2003,3.75,4.4209,1.5712,1.4429,1.5746
02 Apr 2003,3.75,3.6347,1.5661,1.4545,1.5694
03 Apr 2003,3.75,3.7279,1.5673,1.4626,1.5704
04 Apr 2003,3.75,3.3924,1.5571,1.4587,1.5601
07 Apr 2003,3.75,3.1343,1.5469,1.4583,1.5499
08 Apr 2003,3.75,3.1145,1.5465,1.4527,1.5497
09 Apr 2003,3.75,3.1651,1.5514,1.4538,1.5545
10 Apr 2003,3.75,3.2053,1.5692,1.4526,1.5721
11 Apr 2003,3.75,3.2127,1.5679,1.461,1.5711
14 Apr 2003,3.75,4.3428,1.572,1.4598,1.5751
15 Apr 2003,3.75,4.5232,1.5677,1.4562,1.5708
16 Apr 2003,3.75,3.6259,1.5728,1.4526,1.5758
17 Apr 2003,3.75,3.381,1.5758,1.4479,1.5788
22 Apr 2003,3.75,3.2583,1.5739,1.4389,1.577
23 Apr 2003,3.75,3.1589,1.5788,1.4453,1.5818
24 Apr 2003,3.75,3.1333,1.5907,1.4464,1.5936
25 Apr 2003,3.75,3.0891,1.5878,1.4438,1.5908
28 Apr 2003,3.75,4.5512,1.5872,1.4462,1.5901
29 Apr 2003,3.75,4.5586,1.5873,1.4436,1.5906
30 Apr 2003,3.75,3.7494,1.5949,1.4326,1.598
01 May 2003,3.75,3.0719,1.6079,1.4305,1.6111
02 May 2003,3.75,3.0516,1.6002,1.429,1.6036
06 May 2003,3.75,3.2457,1.6115,1.4234,1.6147
07 May 2003,3.75,4.4946,1.589,1.4018,1.5921
08 May 2003,3.75,3.2181,1.5971,1.3973,1.6003
09 May 2003,3.75,4.0966,1.5992,1.3948,1.6023
12 May 2003,3.75,4.4625,1.6073,1.395,1.6108
13 May 2003,3.75,3.6999,1.6049,1.3964,1.608
14 May 2003,3.75,4.4251,1.6171,1.4098,1.6202
15 May 2003,3.75,4.3297,1.6209,1.4166,1.6242
16 May 2003,3.75,3.4919,1.6211,1.4076,1.6244
19 May 2003,3.75,3.4082,1.6332,1.4007,1.6367
20 May 2003,3.75,3.2008,1.6319,1.4033,1.6353
21 May 2003,3.75,3.2384,1.6406,1.4054,1.6439
22 May 2003,3.75,3.5769,1.6295,1.3974,1.6327
23 May 2003,3.75,3.201,1.6342,1.3896,1.6377
27 May 2003,3.75,3.4434,1.6379,1.3824,1.6412
28 May 2003,3.75,3.5204,1.6304,1.3914,1.6337
29 May 2003,3.75,4.6449,1.6466,1.3946,1.6496
30 May 2003,3.75,3.9286,1.635,1.3933,1.638
02 Jun 2003,3.75,4.426,1.6301,1.3937,1.6335
03 Jun 2003,3.75,3.2876,1.6264,1.3913,1.6297
04 Jun 2003,3.75,4.5665,1.6288,1.3977,1.6321
05 Jun 2003,3.75,4.4983,1.6513,1.3964,1.6545
06 Jun 2003,3.75,4.329,1.6601,1.4222,1.6633
09 Jun 2003,3.75,4.0304,1.6446,1.4013,1.648
10 Jun 2003,3.75,4.3898,1.6454,1.4114,1.6491
11 Jun 2003,3.75,3.6822,1.6642,1.4189,1.6678
12 Jun 2003,3.75,4.0384,1.6655,1.4226,1.6689
13 Jun 2003,3.75,4.1657,1.6636,1.4127,1.6669
16 Jun 2003,3.75,3.146,1.6772,1.4176,1.6807
17 Jun 2003,3.75,3.1453,1.6851,1.4293,1.6889
18 Jun 2003,3.75,3.865,1.6736,1.4346,1.6773
19 Jun 2003,3.75,3.2232,1.6719,1.4341,1.6756
20 Jun 2003,3.75,3.1019,1.6629,1.4336,1.6664
23 Jun 2003,3.75,3.1562,1.6627,1.4458,1.6664
24 Jun 2003,3.75,3.1139,1.6607,1.4451,1.6644
25 Jun 2003,3.75,3.0967,1.6703,1.4475,1.6742
26 Jun 2003,3.75,3.0906,1.6597,1.4528,1.6633
27 Jun 2003,3.75,3.0869,1.647,1.4448,1.6504
30 Jun 2003,3.75,3.284,1.6466,1.4371,1.6502
01 Jul 2003,3.75,3.5136,1.6588,1.4333,1.6625
02 Jul 2003,3.75,3.9382,1.6611,1.4454,1.6644
03 Jul 2003,3.75,3.5007,1.6686,1.4511,1.672
04 Jul 2003,3.75,3.0712,1.6642,1.4517,1.6675
07 Jul 2003,3.75,3.6386,1.6465,1.4548,1.6502
08 Jul 2003,3.75,3.8997,1.6321,1.4477,1.6356
09 Jul 2003,3.75,4.2619,1.6264,1.4392,1.6297
